comment,label
تحية لفخامة رئيس الجمهورية ولسماحة شيخ عقل طائفة الموحدين الدروز,normal
امنعوا مثلا التحرش  #ضد_منع_النقاب,normal
@user مالكم الا الدعس يا خنازير عزمي حقاره.,hateful
معمم وسخ يطلب هوية عقيد في الشرطة العراقية في وقت ينبغي على العقيد ان يعتقل…,hateful
ليك سؤال كيف بيقدر جبران باسيل بموقعه كوزير خارجية ما بيمضي عهالمرسوم يوقف هالناجحين,normal
يا نجس أنت أعوج خلق الله يا عرص,obscene
قمة الوقاحة عندما تحاصر العاهرة عن العفة ,abusive
السؤال برسم جبران باسيل اذا شخص احتل بيتك؟ هل من حق هذا الشخص الدفاع عن امنهِ؟؟ ولماذا هذا حقه؟؟,normal
عم بيهاجمو جبران باسيل حقنا نرد ونقللن انو اعلامكم مرتهن وفاجر,abusive
عهدالعلوج ، عهدفاشل استغفر الله من امثالكم,obscene
خراس سب رمزي و ليو لا,abusive
طبعا التويته ودوها الفيس و تقريبا 90% من تعليقاتهم اني زولة بايره و فاكه العلاقه شنو ما عارفه و كميه شتايم كفيلة بإ… @url,normal
نص البلد من رأيي يا سخيفة,abusive
معالي الوزير نؤمن بك دائما لأنك الدرع المنيع في وجه الفساد و الاقطاع السياسي,normal
شارل منفصم عفكرة عايش بكوكب تاني,normal
هيدا مثل عن لبناني دارس علوم سياسية وبيجي بقلك التيار مسؤول عن فساد,normal
انت مش الرءيس,normal
صراحة الحق على جابو رئيس,normal
لا تلومونه وتنتقدوه فأنتم تركتم الساحة خالية له ولأسياده,normal
مبروك يا كوكي الخبر صحيح قتل 19 ارهابي خنزير @user,abusive_hateful
والله يا استاذ وئام بعتقد انو الشعب صار بدو تغيير لانو غاشي و ماشي,normal
الله بنتقم منك السيسي شوية وهايفرض ضرائب على الهوا اللي الشعب بيتنفسه وضريبة لانهم لسة عايشين,obscene
جبران باسيل ابن حرام مصفى عار على حزب الله التحالف معه,abusive
خنازير التحالف العربي,obscene
لقاء خلدة قادر ان يسمي شيخ فتنة او شيخ تحريض او اي شيخ إلا العقل فاقد الشيء لا يعطيه ,normal
عدي قدام عيني كدا حد كاتب طيب ما يمكن كتر الكلام في التحرش والتوجه العام دا مش مؤامرة لتمكين المرأة-بكره الكلمة بس… @url,normal
هاد يلي بجيب المسبة لحاله ,normal
والله الذي لا اله الا هو كنت على يقين ان تنطق بطائفيتك,normal
احد منكم يشرح لنا هل االذين يخونون جبران باسيل تاريخهم حافل بالنضال و اغلبهم مصاب على جبهات الجنوب,normal
شكرا لكل الأبواق المأجورة وغير المأجورة في افتراءاتها اليومية على جبران باسيل أمنتم له شعبية ما كان ليحلم بها الى…,abusive
إن الأجواء التي اشاعها الرئيس نبيه برّي، لا سيما لجهة علاقته مع الرئيس ميشال عون و…,normal
روحي طلعي بالمراية شوفي حالك,normal
بستين جهنم إن شاء الله مابيضل ولا كلب علوي ولا ابن متعه,hate
الخوف من تهمة التحرش قد تمنع إنقاذ المصابات بنوبات قلبية @url,normal
الله يمهل ولا يهمل,normal
سيدي لبنان أصبح تحت سيطرة إيران عن طريق كرسي الرئاسة خذ خطاب جبران باسيل في القمة الع…,normal
الله لا يعطيك العافية شو لسانك بيسبك تفكيرك سكوت يا زلمي,abusive
عفواُ بس لو بتوضحي مين قصدك رئيسي؟,normal
اين مهنيتك يا أصلع يا عبد المال شكرا لحقدك المدفون تفه على مارسال غانم,hate
اعلا شي وصلت له يا فيصل ان تكون لاجئ درزي قذر في قطر هذا انت,hate
لا ما دخل ال لما بتقولي بتعرفي انه ما بحبو جبران هيدي الاشاعة بالذات ما بتخدم لا باسيل,normal
منظر هيدي الهبلة تبع التيار سينتيا يمين من بعد الخازوق من الشب الاشتراكي بيسوا الكرة الأرضية,abusive
والله الحذاء خساره فيهم ,abusive
في الداخل وفي الخارج موقفنا واحد لا يتغير لبنان ولبنان وثم لبنان هذا هو جبران باسيل,normal
نطالب القضاء بالتحرك,normal
@user هؤلاء مجرد أنعام، كرم الله الأنعام، وأنما خنازير بشريه، مأكلها خبيث ومشربها خبيث، ومسكنها خبيث، ول… @url,abusive_hateful
كل واحد منكم أنجس من الآخر تفوا عليكم,obscene
ولا ساقط اكبر من حجمو,abusive
فهمه لهالحيوان باسيل ,abusive
يع لاجئين سوريين مفكرين قيمة السعودية من المفكرين والعلماء والاختراعات بس يخلص النفط والمصاري تعي فرجيني كيف حتاخدي فيزا باسبوع عالمانيا والله لتطلبو لجوء بالسودان وما تلاقوه,normal
@user @user @user أمك وأختك هي بنت 100 خنزير يا شاربي بول البعير يا متخلفون,abusive
سمعت عندهم كلاب مشوية زيك وقرود ولحم خنازير زي الي تحت جلدك يا حفيد المنافقين,obscene
@user @user @user @user الدكتور حيدر اللواتي يطهرك ويطهر قبيلتك يالعنز ياشارب بول البعير,hateful_disrespectful
صباح الوفاء لك ياوئام وهاب,normal
والله خرجوا بيساهل ,normal
الله يفظح عرضكم شله جباه,obscene
ماشالله البث للآن ماقطعو مدري هو دا الفريق السعودي الوحيد ونحن يهود ولا هندوس ولا ايش الهرجة بالزبط,normal
@user @user اشرب بول البعير الاصلي وتعلم المنطق ياراعي ياديوث من انت وهل تعرف  من كان من الصحابه من هو… @url,abusive_hateful
كول هوا يزم,obscene
عم أحكي عن الجعفري يا بهيمة نظام الجعفري قتل نص مليون وهجّر نص الشعب حرفياً لأنه طلعوا مظاهرات ضده وبعدين بتقلي إني أنا يلي ما بفهم بآداب الحوار؟ بهيمة بتجيب المسبة لحالها شو بدنا نقول 🤷🏻‍♂️😂,abusive
شو يا استاذ وئام ريح تضرب كف مابدك تبطل عادتك ضرب الوجه شو آخذك عسفارة قبل ما تروح…,normal
يا وهاب وقت كانت قطر بل ضاحية قلتم لها شكرا اذا هي صندوق اسود سؤال لحضرتك سنة سوريا ب لبنان,normal
الله يفضح عرضها من وظيفه كلها تسكير خوازيق,obscene
كلنا ع طريق الشهيد محمد ,normal
انت مصيرك تكون بالحبس بطلت تستحى موت بغيظك انتو كل شي اسمه دولة خربتوا لعنة الله عليك,obscene
قاتل القتيل وماشي بجنازتو وعم توجه تمني لتاج راسك استحي من دم رفيقك الي انت وشيطانك الاكبر تأمرتو على قتلو,normal
هل يجوز ان تتاجر وتحتمي بدماء مرافقك,normal
علوا تخرسي انت وكل اللي عم يرد ع الهبل تبعك  شو فرق معك اذا عم تحكي ع الموبايل وهي عم تشتغل؟؟ الشطف والكنس والمسح عمليات معقدة مثلا ما بتصير الا عالساكت؟ وشر دخل الموبايل بغلا المواصلات؟ بدك ياها تبيع موبايلها مثلا بدل ما تشكي الغلا؟ ,abusive
